Sales,Price,Region,Product,Year,Month,Source
2076,1.34801876,SW,POJ,2006,May,MomPop
691,2.563504469,SW,POJ,2006,Jun,MomPop
411,2.924010333,SW,POJ,2006,Jul,MomPop
1082,1.874366183,SW,POJ,2006,Aug,MomPop
1501.848879,1.044229857,NE,ROJ,2006,Sep,MomPop
0,1.121205341,NE,ROJ,2006,Oct,MomPop
0,3.174457017,NE,ROJ,2006,Nov,MomPop
0,3.04244758,NE,ROJ,2006,Dec,MomPop
0,3.177041457,NE,ROJ,2006,Jan,MomPop
0,1.364647147,NE,ROJ,2006,Feb,MomPop
0,3.234351038,NE,ROJ,2006,Mar,MomPop
0,2.612841006,NE,ROJ,2006,Apr,MomPop
0,1.552354703,NE,ROJ,2006,May,MomPop
0,1.73204405,NE,ROJ,2006,Jun,MomPop
0,1.863284331,NE,ROJ,2006,Jul,MomPop
0,1.30827129,NE,ROJ,2006,Aug,MomPop
242.471501,3.227665104,MA,ROJ,2006,Sep,MomPop
0,2.09903126,MA,ROJ,2006,Oct,MomPop
0,1.740047599,MA,ROJ,2006,Nov,MomPop
0,1.196657939,MA,ROJ,2006,Dec,MomPop
0,2.877861988,MA,ROJ,2006,Jan,MomPop
0,1.549613969,MA,ROJ,2006,Feb,MomPop
0,2.729468169,MA,ROJ,2006,Mar,MomPop
0,1.881167371,MA,ROJ,2006,Apr,MomPop
0,3.426251718,MA,ROJ,2006,May,MomPop
0,3.33523574,MA,ROJ,2006,Jun,MomPop
0,1.593784089,MA,ROJ,2006,Jul,MomPop
0,2.734103827,MA,ROJ,2006,Aug,MomPop
134.5112473,3.469888927,SE,ROJ,2006,Sep,MomPop
0,2.548619982,SE,ROJ,2006,Oct,MomPop
0,2.012050589,SE,ROJ,2006,Nov,MomPop
0,3.516100186,SE,ROJ,2006,Dec,MomPop
0,2.193657698,SE,ROJ,2006,Jan,MomPop
0,2.985285669,SE,ROJ,2006,Feb,MomPop
0,2.513842902,SE,ROJ,2006,Mar,MomPop
0,1.134867263,SE,ROJ,2006,Apr,MomPop
0,1.861257618,SE,ROJ,2006,May,MomPop
0,1.122091172,SE,ROJ,2006,Jun,MomPop
0,3.208256894,SE,ROJ,2006,Jul,MomPop
0,3.244085805,SE,ROJ,2006,Aug,MomPop
1749.79723,1.263710376,MW,ROJ,2006,Sep,MomPop
88,2.770721381,MW,ROJ,2006,Oct,MomPop
55,3.490198238,MW,ROJ,2006,Nov,MomPop
59,3.358121996,MW,ROJ,2006,Dec,MomPop
506,1.205400043,MW,ROJ,2006,Jan,MomPop
160,2.206813964,MW,ROJ,2006,Feb,MomPop
549,1.224572909,MW,ROJ,2006,Mar,MomPop
49,3.460427856,MW,ROJ,2006,Apr,MomPop
152,2.119238258,MW,ROJ,2006,May,MomPop
45,3.593192324,MW,ROJ,2006,Jun,MomPop
88,2.963364063,MW,ROJ,2006,Jul,MomPop
224,1.810839285,MW,ROJ,2006,Aug,MomPop
2312,1.057578098,DS,ROJ,2006,Sep,MomPop
2256,1.331897002,DS,ROJ,2006,Oct,MomPop
379,2.864829955,DS,ROJ,2006,Nov,MomPop
419,2.704943937,DS,ROJ,2006,Dec,MomPop
269,3.185063647,DS,ROJ,2006,Jan,MomPop
2483,1.198700295,DS,ROJ,2006,Feb,MomPop
318,3.088357207,DS,ROJ,2006,Mar,MomPop
280,3.366865837,DS,ROJ,2006,Apr,MomPop
404,2.993297523,DS,ROJ,2006,May,MomPop
2764,1.167132347,DS,ROJ,2006,Jun,MomPop
328,3.108987276,DS,ROJ,2006,Jul,MomPop
335,3.293581442,DS,ROJ,2006,Aug,MomPop
199,2.311949976,NW,ROJ,2006,Sep,MomPop
160,2.988013414,NW,ROJ,2006,Oct,MomPop
646,1.666358342,NW,ROJ,2006,Nov,MomPop
959,1.298573924,NW,ROJ,2006,Dec,MomPop
144,3.329506773,NW,ROJ,2006,Jan,MomPop
229,2.65869232,NW,ROJ,2006,Feb,MomPop
130,3.384468268,NW,ROJ,2006,Mar,MomPop
1507,1.100753012,NW,ROJ,2006,Apr,MomPop
416,2.034541704,NW,ROJ,2006,May,MomPop
454,1.93332463,NW,ROJ,2006,Jun,MomPop
133,3.241671413,NW,ROJ,2006,Jul,MomPop
320,2.287166611,NW,ROJ,2006,Aug,MomPop
378,2.627929641,SW,ROJ,2006,Sep,MomPop
422,3.018797451,SW,ROJ,2006,Oct,MomPop
364,3.185024931,SW,ROJ,2006,Nov,MomPop
424,3.000651925,SW,ROJ,2006,Dec,MomPop
1321,1.73946805,SW,ROJ,2006,Jan,MomPop
299,3.461538113,SW,ROJ,2006,Feb,MomPop
1411,1.570255915,SW,ROJ,2006,Mar,MomPop
528,2.449133776,SW,ROJ,2006,Apr,MomPop
2919,1.115700628,SW,ROJ,2006,May,MomPop
719,2.401108455,SW,ROJ,2006,Jun,MomPop
1039,2.002740496,SW,ROJ,2006,Jul,MomPop
307,3.558628597,SW,ROJ,2006,Aug,MomPop
930,2.066830086,NE,FCOJ,2006,Sep,MomPop
699,2.272311216,NE,FCOJ,2006,Oct,MomPop
2644,1.239658884,NE,FCOJ,2006,Nov,MomPop
480,2.79996982,NE,FCOJ,2006,Dec,MomPop
292,3.422482971,NE,FCOJ,2006,Jan,MomPop
377,2.97226176,NE,FCOJ,2006,Feb,MomPop
499,2.659243142,NE,FCOJ,2006,Mar,MomPop
1821,1.684014296,NE,FCOJ,2006,Apr,MomPop
2384,1.5393282,NE,FCOJ,2006,May,MomPop
335,3.405488292,NE,FCOJ,2006,Jun,MomPop
769,2.452676518,NE,FCOJ,2006,Jul,MomPop
1009,2.254420005,NE,FCOJ,2006,Aug,MomPop
307,3.057888637,MA,FCOJ,2006,Sep,MomPop
353,2.968933089,MA,FCOJ,2006,Oct,MomPop
644,2.410553816,MA,FCOJ,2006,Nov,MomPop
1583,1.678922713,MA,FCOJ,2006,Dec,MomPop
312,3.159365692,MA,FCOJ,2006,Jan,MomPop
306,3.22250713,MA,FCOJ,2006,Feb,MomPop
2432,1.262703968,MA,FCOJ,2006,Mar,MomPop
657,2.423551507,MA,FCOJ,2006,Apr,MomPop
568,2.457905206,MA,FCOJ,2006,May,MomPop
680,2.497850898,MA,FCOJ,2006,Jun,MomPop
797,2.241136871,MA,FCOJ,2006,Jul,MomPop
2852,1.255554189,MA,FCOJ,2006,Aug,MomPop
379,3.236617693,SE,FCOJ,2006,Sep,MomPop
625,2.643659296,SE,FCOJ,2006,Oct,MomPop
417,3.023756624,SE,FCOJ,2006,Nov,MomPop
2944,1.347431329,SE,FCOJ,2006,Dec,MomPop
2549,1.347128441,SE,FCOJ,2006,Jan,MomPop
306,3.414299773,SE,FCOJ,2006,Feb,MomPop
4594,1.0469501,SE,FCOJ,2006,Mar,MomPop
1556,1.865742625,SE,FCOJ,2006,Apr,MomPop
526,2.852315483,SE,FCOJ,2006,May,MomPop
781,2.400739169,SE,FCOJ,2006,Jun,MomPop
1694,1.667922421,SE,FCOJ,2006,Jul,MomPop
777,2.502859793,SE,FCOJ,2006,Aug,MomPop
1937,1.893843141,MW,FCOJ,2006,Sep,MomPop
575,2.923963132,MW,FCOJ,2006,Oct,MomPop
1112,2.180122794,MW,FCOJ,2006,Nov,MomPop
3005,1.455578458,MW,FCOJ,2006,Dec,MomPop
353,3.489160609,MW,FCOJ,2006,Jan,MomPop
797,2.572162097,MW,FCOJ,2006,Feb,MomPop
2028,1.63151552,MW,FCOJ,2006,Mar,MomPop
718,2.736745628,MW,FCOJ,2006,Apr,MomPop
383,3.450790236,MW,FCOJ,2006,May,MomPop
1189,2.043967498,MW,FCOJ,2006,Jun,MomPop
436,3.214298566,MW,FCOJ,2006,Jul,MomPop
1146,2.327711418,MW,FCOJ,2006,Aug,MomPop
4351,1.009363242,DS,FCOJ,2006,Sep,MomPop
220,3.392525948,DS,FCOJ,2006,Oct,MomPop
4414,1.004924352,DS,FCOJ,2006,Nov,MomPop
4518,1.025057311,DS,FCOJ,2006,Dec,MomPop
2999,1.189184677,DS,FCOJ,2006,Jan,MomPop
2091,1.345580432,DS,FCOJ,2006,Feb,MomPop
379,2.995773588,DS,FCOJ,2006,Mar,MomPop
3072,1.28484816,DS,FCOJ,2006,Apr,MomPop
1147,1.66602379,DS,FCOJ,2006,May,MomPop
235,3.57819171,DS,FCOJ,2006,Jun,MomPop
408,2.883419936,DS,FCOJ,2006,Jul,MomPop
357,3.092621994,DS,FCOJ,2006,Aug,MomPop
144,3.139189337,NW,FCOJ,2006,Sep,MomPop
841,1.398100089,NW,FCOJ,2006,Oct,MomPop
130,3.379063773,NW,FCOJ,2006,Nov,MomPop
157,3.006102687,NW,FCOJ,2006,Dec,MomPop
177,2.927928617,NW,FCOJ,2006,Jan,MomPop
241,2.685575102,NW,FCOJ,2006,Feb,MomPop
590,1.998805158,NW,FCOJ,2006,Mar,MomPop
428,2.086281278,NW,FCOJ,2006,Apr,MomPop
617,1.817802875,NW,FCOJ,2006,May,MomPop
860,1.582626655,NW,FCOJ,2006,Jun,MomPop
827,1.570985723,NW,FCOJ,2006,Jul,MomPop
1214,1.3627757,NW,FCOJ,2006,Aug,MomPop
248,3.445917196,SW,FCOJ,2006,Sep,MomPop
243,3.401554265,SW,FCOJ,2006,Oct,MomPop
282,2.956997162,SW,FCOJ,2006,Nov,MomPop
1158,1.385296668,SW,FCOJ,2006,Dec,MomPop
532,2.389919268,SW,FCOJ,2006,Jan,MomPop
1788,1.351790914,SW,FCOJ,2006,Feb,MomPop
1661,1.383583245,SW,FCOJ,2006,Mar,MomPop
371,2.671433232,SW,FCOJ,2006,Apr,MomPop
972,1.734220546,SW,FCOJ,2006,May,MomPop
716,2.063445704,SW,FCOJ,2006,Jun,MomPop
327,2.904597468,SW,FCOJ,2006,Jul,MomPop
333,3.018713852,SW,FCOJ,2006,Aug,MomPop
0,1.317214486,NE,ORA,2007,Sep,MomPop
0,2.208942283,NE,ORA,2007,Oct,MomPop
0,1.065741999,NE,ORA,2007,Nov,MomPop
0,2.82052744,NE,ORA,2007,Dec,MomPop
0,2.614814251,NE,ORA,2007,Jan,MomPop
0,3.110238421,NE,ORA,2007,Feb,MomPop
29.0986131,3.277691257,NE,ORA,2007,Mar,MomPop
1159.645341,1.106420344,NE,ORA,2007,Apr,MomPop
0,2.484448034,NE,ORA,2007,May,MomPop
0,2.802126122,NE,ORA,2007,Jun,MomPop
103.1517138,2.611809457,NE,ORA,2007,Jul,MomPop
316.744504,3.064240059,NE,ORA,2007,Aug,MomPop
0,1.610939708,MA,ORA,2007,Sep,MomPop
0,2.721029549,MA,ORA,2007,Oct,MomPop
0,1.72635677,MA,ORA,2007,Nov,MomPop
0,2.413780067,MA,ORA,2007,Dec,MomPop
0,2.343292558,MA,ORA,2007,Jan,MomPop
0,1.581673705,MA,ORA,2007,Feb,MomPop
152.2102334,2.111301683,MA,ORA,2007,Mar,MomPop
521.4281498,2.294241886,MA,ORA,2007,Apr,MomPop
0,2.402945003,MA,ORA,2007,May,MomPop
0,1.967656621,MA,ORA,2007,Jun,MomPop
121.1633982,2.763453424,MA,ORA,2007,Jul,MomPop
690.4429633,2.852884644,MA,ORA,2007,Aug,MomPop
0,2.540798853,SE,ORA,2007,Sep,MomPop
0,2.658762597,SE,ORA,2007,Oct,MomPop
0,1.402424269,SE,ORA,2007,Nov,MomPop
0,2.22194015,SE,ORA,2007,Dec,MomPop
0,1.230890404,SE,ORA,2007,Jan,MomPop
0,2.497240305,SE,ORA,2007,Feb,MomPop
31.01687956,3.14377617,SE,ORA,2007,Mar,MomPop
143.2348062,2.796842088,SE,ORA,2007,Apr,MomPop
0,2.518500213,SE,ORA,2007,May,MomPop
0,1.235913518,SE,ORA,2007,Jun,MomPop
50.04942028,3.000470035,SE,ORA,2007,Jul,MomPop
2049.204604,1.257652686,SE,ORA,2007,Aug,MomPop
252.9359948,1.522153895,MW,ORA,2007,Sep,MomPop
228,1.940105503,MW,ORA,2007,Oct,MomPop
216,1.968378066,MW,ORA,2007,Nov,MomPop
398,1.420791369,MW,ORA,2007,Dec,MomPop
193,2.060389526,MW,ORA,2007,Jan,MomPop
70,2.890378677,MW,ORA,2007,Feb,MomPop
90.0651937,3.467226655,MW,ORA,2007,Mar,MomPop
580.9509817,2.117067756,MW,ORA,2007,Apr,MomPop
137,2.300323991,MW,ORA,2007,May,MomPop
130,2.237058408,MW,ORA,2007,Jun,MomPop
892.8773405,1.252199151,MW,ORA,2007,Jul,MomPop
1247.493508,1.98487979,MW,ORA,2007,Aug,MomPop
263.0648277,2.771428366,DS,ORA,2007,Sep,MomPop
254,3.5162189,DS,ORA,2007,Oct,MomPop
472,2.3239354,DS,ORA,2007,Nov,MomPop
315,3.128003253,DS,ORA,2007,Dec,MomPop
2126,1.307890933,DS,ORA,2007,Jan,MomPop
503,2.390446674,DS,ORA,2007,Feb,MomPop
382,2.870467316,DS,ORA,2007,Mar,MomPop
1590,1.534527369,DS,ORA,2007,Apr,MomPop
685,2.243601051,DS,ORA,2007,May,MomPop
275,3.369882845,DS,ORA,2007,Jun,MomPop
352,2.933997123,DS,ORA,2007,Jul,MomPop
682,2.183018336,DS,ORA,2007,Aug,MomPop
159.6902653,2.88327935,NW,ORA,2007,Sep,MomPop
146,3.48024919,NW,ORA,2007,Oct,MomPop
171,3.233678304,NW,ORA,2007,Nov,MomPop
126,3.576846843,NW,ORA,2007,Dec,MomPop
471,1.963102088,NW,ORA,2007,Jan,MomPop
172,3.074573009,NW,ORA,2007,Feb,MomPop
363,2.371624366,NW,ORA,2007,Mar,MomPop
217,3.17382305,NW,ORA,2007,Apr,MomPop
157,3.07978268,NW,ORA,2007,May,MomPop
163,3.504645818,NW,ORA,2007,Jun,MomPop
206,2.927227203,NW,ORA,2007,Jul,MomPop
314,2.673276328,NW,ORA,2007,Aug,MomPop
147.0119364,3.379974131,SW,ORA,2007,Sep,MomPop
457,1.983768982,SW,ORA,2007,Oct,MomPop
223,3.263709646,SW,ORA,2007,Nov,MomPop
927,1.709538499,SW,ORA,2007,Dec,MomPop
202,3.30085393,SW,ORA,2007,Jan,MomPop
1106,1.389952728,SW,ORA,2007,Feb,MomPop
790,1.62949956,SW,ORA,2007,Mar,MomPop
1343,1.398707486,SW,ORA,2007,Apr,MomPop
229,3.182912278,SW,ORA,2007,May,MomPop
1833,1.243860512,SW,ORA,2007,Jun,MomPop
477,2.243324651,SW,ORA,2007,Jul,MomPop
199,3.597661205,SW,ORA,2007,Aug,MomPop
0,2.459392156,NE,POJ,2007,Sep,MomPop
25.3984767,3.553094688,NE,POJ,2007,Oct,MomPop
232.6069095,3.414846623,NE,POJ,2007,Nov,MomPop
207.2638673,1.749144452,NE,POJ,2007,Dec,MomPop
196.5784665,3.392320966,NE,POJ,2007,Jan,MomPop
1143.585478,1.275458678,NE,POJ,2007,Feb,MomPop
541.929234,1.186163517,NE,POJ,2007,Mar,MomPop
64.36467758,2.618190898,NE,POJ,2007,Apr,MomPop
174.0355109,3.145459369,NE,POJ,2007,May,MomPop
306.8167719,3.3457864,NE,POJ,2007,Jun,MomPop
93.40245358,3.102812787,NE,POJ,2007,Jul,MomPop
754.7492404,1.277282028,NE,POJ,2007,Aug,MomPop
0,3.329919403,MA,POJ,2007,Sep,MomPop
529.2074112,1.263527028,MA,POJ,2007,Oct,MomPop
920.046885,2.535090553,MA,POJ,2007,Nov,MomPop
1732.775709,1.004580356,MA,POJ,2007,Dec,MomPop
636.2081011,2.895229432,MA,POJ,2007,Jan,MomPop
285.1061616,3.540413113,MA,POJ,2007,Feb,MomPop
1528.614629,1.023431999,MA,POJ,2007,Mar,MomPop
1242.763998,1.026238848,MA,POJ,2007,Apr,MomPop
358.7804089,3.32210684,MA,POJ,2007,May,MomPop
669.7309019,3.430704756,MA,POJ,2007,Jun,MomPop
1875.185139,1.061384033,MA,POJ,2007,Jul,MomPop
301.3779834,2.838956441,MA,POJ,2007,Aug,MomPop
0,2.93305804,SE,POJ,2007,Sep,MomPop
47.15294984,2.891311198,SE,POJ,2007,Oct,MomPop
641.7076175,2.03909937,SE,POJ,2007,Nov,MomPop
186.1948004,2.094988192,SE,POJ,2007,Dec,MomPop
254.697363,3.330081683,SE,POJ,2007,Jan,MomPop
218.9376476,3.114548775,SE,POJ,2007,Feb,MomPop
51.19426728,3.195415098,SE,POJ,2007,Mar,MomPop
44.93190129,3.17301041,SE,POJ,2007,Apr,MomPop
1193.765963,1.287775013,SE,POJ,2007,May,MomPop
593.1849645,2.312831301,SE,POJ,2007,Jun,MomPop
101.0516441,2.925940042,SE,POJ,2007,Jul,MomPop
500.4703675,1.662734287,SE,POJ,2007,Aug,MomPop
177,2.265099858,MW,POJ,2007,Sep,MomPop
125.5174292,2.840564539,MW,POJ,2007,Oct,MomPop
403.8526238,2.756894666,MW,POJ,2007,Nov,MomPop
142.4907123,2.938040753,MW,POJ,2007,Dec,MomPop
771.8131303,2.161140627,MW,POJ,2007,Jan,MomPop
628.4972274,2.148030784,MW,POJ,2007,Feb,MomPop
188.3282742,2.657515132,MW,POJ,2007,Mar,MomPop
549.2978216,1.236320988,MW,POJ,2007,Apr,MomPop
1079.957635,1.525003786,MW,POJ,2007,May,MomPop
439.4067181,3.008898522,MW,POJ,2007,Jun,MomPop
96.58550062,3.5974913,MW,POJ,2007,Jul,MomPop
811.0192171,1.407733016,MW,POJ,2007,Aug,MomPop
1805,1.964089971,DS,POJ,2007,Sep,MomPop
428.1694429,2.948204211,DS,POJ,2007,Oct,MomPop
310.242282,2.688143126,DS,POJ,2007,Nov,MomPop
365.4102971,2.166986257,DS,POJ,2007,Dec,MomPop
459.2820541,1.37933317,DS,POJ,2007,Jan,MomPop
333.4267137,2.430382961,DS,POJ,2007,Feb,MomPop
262.9814161,3.457289008,DS,POJ,2007,Mar,MomPop
312.8391964,1.43520027,DS,POJ,2007,Apr,MomPop
354.3446195,1.769626539,DS,POJ,2007,May,MomPop
213.865973,3.515748826,DS,POJ,2007,Jun,MomPop
115.7196799,3.084685093,DS,POJ,2007,Jul,MomPop
320.1806705,2.04462705,DS,POJ,2007,Aug,MomPop
279,2.699934795,NW,POJ,2007,Sep,MomPop
128.2220964,2.843942629,NW,POJ,2007,Oct,MomPop
214.7047409,1.728647519,NW,POJ,2007,Nov,MomPop
205.3114921,1.529197453,NW,POJ,2007,Dec,MomPop
138.8013076,1.404876656,NW,POJ,2007,Jan,MomPop
123.3898035,2.084607459,NW,POJ,2007,Feb,MomPop
234.9836553,2.042921046,NW,POJ,2007,Mar,MomPop
28.34775861,2.751966169,NW,POJ,2007,Apr,MomPop
59.35942331,2.365309432,NW,POJ,2007,May,MomPop
104.826465,2.944241315,NW,POJ,2007,Jun,MomPop
60.90950655,2.483524946,NW,POJ,2007,Jul,MomPop
219.978049,1.344234813,NW,POJ,2007,Aug,MomPop
1609,1.446369388,SW,POJ,2007,Sep,MomPop
260.2002394,2.938176641,SW,POJ,2007,Oct,MomPop
126.1262425,3.011782514,SW,POJ,2007,Nov,MomPop
92.27696204,2.871165179,SW,POJ,2007,Dec,MomPop
63.28546835,2.401431316,SW,POJ,2007,Jan,MomPop
173.1383867,2.506144031,SW,POJ,2007,Feb,MomPop
132.6344155,3.484320636,SW,POJ,2007,Mar,MomPop
106.5071376,1.748200022,SW,POJ,2007,Apr,MomPop
385.0357302,1.203448353,SW,POJ,2007,May,MomPop
325.6081903,2.023138043,SW,POJ,2007,Jun,MomPop
497.6385432,1.016567455,SW,POJ,2007,Jul,MomPop
69.39036302,2.902123612,SW,POJ,2007,Aug,MomPop
1522,1.629896764,NE,ROJ,2007,Sep,MomPop
308,3.470027654,NE,ROJ,2007,Oct,MomPop
1090,1.996539395,NE,ROJ,2007,Nov,MomPop
834,2.34672581,NE,ROJ,2007,Dec,MomPop
589,2.706313852,NE,ROJ,2007,Jan,MomPop
1284,1.822953761,NE,ROJ,2007,Feb,MomPop
946,2.209459394,NE,ROJ,2007,Mar,MomPop
1169.573642,2.054280947,NE,ROJ,2007,Apr,MomPop
364,3.528764566,NE,ROJ,2007,May,MomPop
2213,1.662627403,NE,ROJ,2007,Jun,MomPop
423.7993336,3.405454036,NE,ROJ,2007,Jul,MomPop
406.7334697,3.535548631,NE,ROJ,2007,Aug,MomPop
1089,2.78808027,MA,ROJ,2007,Sep,MomPop
3168,1.697329365,MA,ROJ,2007,Oct,MomPop
641,3.583509906,MA,ROJ,2007,Nov,MomPop
1855,2.296030854,MA,ROJ,2007,Dec,MomPop
573,3.485421476,MA,ROJ,2007,Jan,MomPop
7807,1.18144806,MA,ROJ,2007,Feb,MomPop
6119.792999,1.397958223,MA,ROJ,2007,Mar,MomPop
8030.88263,1.18759666,MA,ROJ,2007,Apr,MomPop
5281,1.463986151,MA,ROJ,2007,May,MomPop
777,3.203883711,MA,ROJ,2007,Jun,MomPop
1443,2.72881166,MA,ROJ,2007,Jul,MomPop
2353.286409,2.026885422,MA,ROJ,2007,Aug,MomPop
652,2.215844147,SE,ROJ,2007,Sep,MomPop
241,3.592455935,SE,ROJ,2007,Oct,MomPop
668,2.228913565,SE,ROJ,2007,Nov,MomPop
422,2.946704188,SE,ROJ,2007,Dec,MomPop
588,2.493609298,SE,ROJ,2007,Jan,MomPop
491,2.916508225,SE,ROJ,2007,Feb,MomPop
1769.720698,1.591905841,SE,ROJ,2007,Mar,MomPop
886.7204832,2.138133639,SE,ROJ,2007,Apr,MomPop
2316,1.403611712,SE,ROJ,2007,May,MomPop
319,3.200594954,SE,ROJ,2007,Jun,MomPop
1310.625889,1.618985608,SE,ROJ,2007,Jul,MomPop
2296.691398,1.311466004,SE,ROJ,2007,Aug,MomPop
1349,2.011610217,MW,ROJ,2007,Sep,MomPop
3258.202456,1.351841077,MW,ROJ,2007,Oct,MomPop
433.9131734,3.233736576,MW,ROJ,2007,Nov,MomPop
1943.670865,1.671946609,MW,ROJ,2007,Dec,MomPop
2188.434369,1.582569826,MW,ROJ,2007,Jan,MomPop
977.7910009,2.348920152,MW,ROJ,2007,Feb,MomPop
728.6478432,2.616289903,MW,ROJ,2007,Mar,MomPop
1010.133947,2.301188433,MW,ROJ,2007,Apr,MomPop
521.8859307,3.054037735,MW,ROJ,2007,May,MomPop
348.9583103,3.450972333,MW,ROJ,2007,Jun,MomPop
1431.704852,1.823300279,MW,ROJ,2007,Jul,MomPop
1043.278789,2.384261424,MW,ROJ,2007,Aug,MomPop
991,1.847360963,DS,ROJ,2007,Sep,MomPop
761,2.200386434,DS,ROJ,2007,Oct,MomPop
409.6641182,2.882786335,DS,ROJ,2007,Nov,MomPop
1347.705726,1.620760716,DS,ROJ,2007,Dec,MomPop
852.3472756,2.072796281,DS,ROJ,2007,Jan,MomPop
2037.222314,1.306146175,DS,ROJ,2007,Feb,MomPop
1501.240067,1.545899979,DS,ROJ,2007,Mar,MomPop
1815.867182,1.453604783,DS,ROJ,2007,Apr,MomPop
911.1217208,2.171538761,DS,ROJ,2007,May,MomPop
327.0854057,3.198950537,DS,ROJ,2007,Jun,MomPop
386.3706644,3.008195087,DS,ROJ,2007,Jul,MomPop
613.4952067,2.703104297,DS,ROJ,2007,Aug,MomPop
189,2.79408677,NW,ROJ,2007,Sep,MomPop
202.0451011,2.580838005,NW,ROJ,2007,Oct,MomPop
938,1.360887606,NW,ROJ,2007,Nov,MomPop
275,2.432206033,NW,ROJ,2007,Dec,MomPop
525.4640581,1.793567222,NW,ROJ,2007,Jan,MomPop
1311.738875,1.17266181,NW,ROJ,2007,Feb,MomPop
215.6976593,2.851483131,NW,ROJ,2007,Mar,MomPop
638.9441445,1.690264631,NW,ROJ,2007,Apr,MomPop
237.812061,2.888956126,NW,ROJ,2007,May,MomPop
279.3691231,2.59932656,NW,ROJ,2007,Jun,MomPop
169.235386,2.993103483,NW,ROJ,2007,Jul,MomPop
259.536043,2.632953721,NW,ROJ,2007,Aug,MomPop
479,2.93504427,SW,ROJ,2007,Sep,MomPop
1657.874416,1.443351777,SW,ROJ,2007,Oct,MomPop
370.5432431,2.90893308,SW,ROJ,2007,Nov,MomPop
545.4146591,2.720051429,SW,ROJ,2007,Dec,MomPop
374.1543119,2.988127544,SW,ROJ,2007,Jan,MomPop
969.3622115,1.980400989,SW,ROJ,2007,Feb,MomPop
1227.723847,1.834747091,SW,ROJ,2007,Mar,MomPop
420.6587113,2.890892566,SW,ROJ,2007,Apr,MomPop
1253.339314,1.745846017,SW,ROJ,2007,May,MomPop
332.7435053,3.116430318,SW,ROJ,2007,Jun,MomPop
2316.271914,1.26907583,SW,ROJ,2007,Jul,MomPop
2510.745972,1.246244138,SW,ROJ,2007,Aug,MomPop
302,3.278980823,NE,FCOJ,2007,Sep,MomPop
279,3.120811601,NE,FCOJ,2007,Oct,MomPop
3669,1.09207007,NE,FCOJ,2007,Nov,MomPop
364,3.005974395,NE,FCOJ,2007,Dec,MomPop
317,3.341121465,NE,FCOJ,2007,Jan,MomPop
289,3.263893781,NE,FCOJ,2007,Feb,MomPop
1229,1.947795673,NE,FCOJ,2007,Mar,MomPop
1032.573642,1.978152055,NE,FCOJ,2007,Apr,MomPop
1398,1.845381297,NE,FCOJ,2007,May,MomPop
3008,1.312366462,NE,FCOJ,2007,Jun,MomPop
504.7993336,2.551083472,NE,FCOJ,2007,Jul,MomPop
1161.73347,1.962496202,NE,FCOJ,2007,Aug,MomPop
4678,1.044125468,MA,FCOJ,2007,Sep,MomPop
783,2.1919777,MA,FCOJ,2007,Oct,MomPop
1780,1.401357173,MA,FCOJ,2007,Nov,MomPop
674,2.090955487,MA,FCOJ,2007,Dec,MomPop
876,2.15591493,MA,FCOJ,2007,Jan,MomPop
326,3.143812601,MA,FCOJ,2007,Feb,MomPop
312.7929992,3.276719202,MA,FCOJ,2007,Mar,MomPop
500.8826299,2.782006897,MA,FCOJ,2007,Apr,MomPop
498,2.602895846,MA,FCOJ,2007,May,MomPop
461,2.767739769,MA,FCOJ,2007,Jun,MomPop
3536,1.149319074,MA,FCOJ,2007,Jul,MomPop
1032.286409,1.986410733,MA,FCOJ,2007,Aug,MomPop
887,2.285072352,SE,FCOJ,2007,Sep,MomPop
251,3.59179117,SE,FCOJ,2007,Oct,MomPop
446,3.233821236,SE,FCOJ,2007,Nov,MomPop
996,2.038690622,SE,FCOJ,2007,Dec,MomPop
955,1.979240564,SE,FCOJ,2007,Jan,MomPop
3450,1.203613423,SE,FCOJ,2007,Feb,MomPop
4029.720698,1.129875924,SE,FCOJ,2007,Mar,MomPop
383.7204832,3.441577855,SE,FCOJ,2007,Apr,MomPop
546,2.806167598,SE,FCOJ,2007,May,MomPop
717,2.42074225,SE,FCOJ,2007,Jun,MomPop
2632.625889,1.495809109,SE,FCOJ,2007,Jul,MomPop
486.6913984,2.774151777,SE,FCOJ,2007,Aug,MomPop
857,2.509681569,MW,FCOJ,2007,Sep,MomPop
1079.202456,2.197347602,MW,FCOJ,2007,Oct,MomPop
436.9131734,3.526838592,MW,FCOJ,2007,Nov,MomPop
696.6708651,2.766492592,MW,FCOJ,2007,Dec,MomPop
1285.434369,2.104958405,MW,FCOJ,2007,Jan,MomPop
4030.791001,1.165273122,MW,FCOJ,2007,Feb,MomPop
1594.647843,1.981984306,MW,FCOJ,2007,Mar,MomPop
2221.157255,1.804254561,MW,FCOJ,2007,Apr,MomPop
365.5508276,3.555232768,MW,FCOJ,2007,May,MomPop
1914.602633,1.741755302,MW,FCOJ,2007,Jun,MomPop
4244.704852,1.261716481,MW,FCOJ,2007,Jul,MomPop
4841.278789,1.184894091,MW,FCOJ,2007,Aug,MomPop
324,3.273221209,DS,FCOJ,2007,Sep,MomPop
422,3.024752341,DS,FCOJ,2007,Oct,MomPop
1659.664118,1.411294122,DS,FCOJ,2007,Nov,MomPop
813.7057263,2.075740118,DS,FCOJ,2007,Dec,MomPop
