Sales,Price,Region,Product,Year,Month,Source,Indicator
543,2.901186117,MA,ORA,2014,Oct,MomPop,0
538,2.901186117,MA,ORA,2014,Nov,MomPop,0
569,2.901186117,MA,ORA,2014,Dec,MomPop,0
690,2.901186117,MA,ORA,2014,Jan,MomPop,0
693,2.901186117,MA,ORA,2014,Feb,MomPop,0
697,2.901186117,MA,ORA,2014,Mar,MomPop,0
747,2.901186117,MA,ORA,2014,Apr,MomPop,0
675,2.901186117,MA,ORA,2014,May,MomPop,0
689,2.901186117,MA,ORA,2014,Jun,MomPop,0
607,2.901186117,MA,ORA,2014,Jul,MomPop,0
791,2.901186117,MA,ORA,2014,Aug,MomPop,0
476,2.660761826,SE,ORA,2014,Sep,MomPop,0
444,2.660761826,SE,ORA,2014,Oct,MomPop,0
432,2.660761826,SE,ORA,2014,Nov,MomPop,0
421,2.660761826,SE,ORA,2014,Dec,MomPop,0
453,2.660761826,SE,ORA,2014,Jan,MomPop,0
407,2.660761826,SE,ORA,2014,Feb,MomPop,0
448,2.660761826,SE,ORA,2014,Mar,MomPop,0
446,2.660761826,SE,ORA,2014,Apr,MomPop,0
555,2.660761826,SE,ORA,2014,May,MomPop,0
440,2.660761826,SE,ORA,2014,Jun,MomPop,0
472,2.660761826,SE,ORA,2014,Jul,MomPop,0
456,2.660761826,SE,ORA,2014,Aug,MomPop,0
874,2.623706938,MW,ORA,2014,Sep,MomPop,0
724,2.623706938,MW,ORA,2014,Oct,MomPop,0
755,2.623706938,MW,ORA,2014,Nov,MomPop,0
669.5139636,2.623706938,MW,ORA,2014,Dec,MomPop,0
665.3753512,2.623706938,MW,ORA,2014,Jan,MomPop,0
714.6165592,2.623706938,MW,ORA,2014,Feb,MomPop,0
830,2.623706938,MW,ORA,2014,Mar,MomPop,0
760.2801418,2.623706938,MW,ORA,2014,Apr,MomPop,0
691.4075444,2.623706938,MW,ORA,2014,May,MomPop,0
706.949721,2.623706938,MW,ORA,2014,Jun,MomPop,0
706.9728601,2.623706938,MW,ORA,2014,Jul,MomPop,0
816.1638026,2.623706938,MW,ORA,2014,Aug,MomPop,0
569,2.410033378,DS,ORA,2014,Sep,MomPop,0
472,2.410033378,DS,ORA,2014,Oct,MomPop,0
447,2.410033378,DS,ORA,2014,Nov,MomPop,0
447,2.410033378,DS,ORA,2014,Mar,MomPop,0
226,2.7,NW,ORA,2014,Sep,MomPop,0
168,2.7,NW,ORA,2014,Oct,MomPop,0
235,2.7,NW,ORA,2014,Nov,MomPop,0
256,2.7,NW,ORA,2014,Mar,MomPop,0
280,3.062505651,SW,ORA,2014,Sep,MomPop,0
277,3.062505651,SW,ORA,2014,Oct,MomPop,0
262,3.062505651,SW,ORA,2014,Nov,MomPop,0
265,3.062505651,SW,ORA,2014,Mar,MomPop,0
268,3.95,NE,POJ,2014,Sep,MomPop,0
713,3.833789849,MA,POJ,2014,Sep,MomPop,0
598,3.002260478,SE,POJ,2014,Sep,MomPop,0
559,3.114130139,MW,POJ,2014,Sep,MomPop,0
850,2.800850024,DS,POJ,2014,Oct,MomPop,0
954,2.800850024,DS,POJ,2014,Nov,MomPop,0
900,2.800850024,DS,POJ,2014,Dec,MomPop,0
810,2.800850024,DS,POJ,2014,Jan,MomPop,0
841,2.800850024,DS,POJ,2014,Feb,MomPop,0
858,2.800850024,DS,POJ,2014,Mar,MomPop,0
834,2.800850024,DS,POJ,2014,Apr,MomPop,0
818,2.800850024,DS,POJ,2014,May,MomPop,0
863,2.800850024,DS,POJ,2014,Jun,MomPop,0
784,2.800850024,DS,POJ,2014,Jul,MomPop,0
891,2.800850024,DS,POJ,2014,Aug,MomPop,0
252,2.925,NW,POJ,2014,Oct,MomPop,0
277,2.925,NW,POJ,2014,Nov,MomPop,0
235,2.925,NW,POJ,2014,Dec,MomPop,0
257,2.925,NW,POJ,2014,Jan,MomPop,0
246,2.925,NW,POJ,2014,Feb,MomPop,0
240,2.925,NW,POJ,2014,Mar,MomPop,0
278,2.925,NW,POJ,2014,Apr,MomPop,0
292,2.925,NW,POJ,2014,May,MomPop,0
276,2.925,NW,POJ,2014,Jun,MomPop,0
279,2.925,NW,POJ,2014,Jul,MomPop,0
294,2.925,NW,POJ,2014,Aug,MomPop,0
288,3.383390968,SW,POJ,2014,Oct,MomPop,0
281,3.383390968,SW,POJ,2014,Nov,MomPop,0
332,3.383390968,SW,POJ,2014,Dec,MomPop,0
326,3.383390968,SW,POJ,2014,Jan,MomPop,0
324,3.383390968,SW,POJ,2014,Feb,MomPop,0
332,3.383390968,SW,POJ,2014,Mar,MomPop,0
322,3.383390968,SW,POJ,2014,Apr,MomPop,0
331,3.383390968,SW,POJ,2014,May,MomPop,0
404,3.383390968,SW,POJ,2014,Jun,MomPop,0
256,3.383390968,SW,POJ,2014,Jul,MomPop,0
321,3.383390968,SW,POJ,2014,Aug,MomPop,0
715,2.4075,NE,ROJ,2014,Sep,MomPop,0
735.4263498,2.4075,NE,ROJ,2014,Oct,MomPop,0
791.2594791,2.4075,NE,ROJ,2014,Nov,MomPop,0
738.9493272,2.4075,NE,ROJ,2014,Dec,MomPop,0
766.4266459,2.4075,NE,ROJ,2014,Jan,MomPop,0
874.974566,2.4075,NE,ROJ,2014,Feb,MomPop,0
1380,2.4075,MA,ROJ,2014,Sep,MomPop,0
1331.562612,2.4075,MA,ROJ,2014,Oct,MomPop,0
1348.771605,2.4075,MA,ROJ,2014,Nov,MomPop,0
1223.549319,2.4075,MA,ROJ,2014,Dec,MomPop,0
1467.69706,2.4075,MA,ROJ,2014,Jan,MomPop,0
1439.537758,2.4075,MA,ROJ,2014,Feb,MomPop,0
500,2.76375,SE,ROJ,2014,Sep,MomPop,0
456.4046153,2.76375,SE,ROJ,2014,Oct,MomPop,0
480.350848,2.76375,SE,ROJ,2014,Nov,MomPop,0
464.3726195,2.76375,SE,ROJ,2014,Dec,MomPop,0
433.5891132,2.76375,SE,ROJ,2014,Jan,MomPop,0
410.1855683,2.76375,SE,ROJ,2014,Feb,MomPop,0
511,2.835,MW,ROJ,2014,Sep,MomPop,0
668.7332076,2.835,MW,ROJ,2014,Oct,MomPop,0
639.3131539,2.835,MW,ROJ,2014,Nov,MomPop,0
562.4882787,2.835,MW,ROJ,2014,Dec,MomPop,0
589.2421102,2.835,MW,ROJ,2014,Jan,MomPop,0
688.2338895,2.835,MW,ROJ,2014,Feb,MomPop,0
425,2.835,DS,ROJ,2014,Sep,MomPop,0
406,2.835,DS,ROJ,2014,Oct,MomPop,0
356,2.835,DS,ROJ,2014,Nov,MomPop,0
457,2.835,DS,ROJ,2014,Dec,MomPop,0
448,2.835,DS,ROJ,2014,Jan,MomPop,0
338,2.835,DS,ROJ,2014,Feb,MomPop,0
423,2.835,DS,ROJ,2014,Mar,MomPop,0
453,2.835,DS,ROJ,2014,Apr,MomPop,0
328,2.835,DS,ROJ,2014,May,MomPop,0
365,2.835,DS,ROJ,2014,Jun,MomPop,0
430,2.835,DS,ROJ,2014,Jul,MomPop,0
418,2.835,DS,ROJ,2014,Aug,MomPop,0
136,3.279202367,NW,ROJ,2014,Sep,MomPop,0
143,3.279202367,NW,ROJ,2014,Oct,MomPop,0
125,3.279202367,NW,ROJ,2014,Nov,MomPop,0
150,3.279202367,NW,ROJ,2014,Dec,MomPop,0
138,3.279202367,NW,ROJ,2014,Jan,MomPop,0
160,3.279202367,NW,ROJ,2014,Feb,MomPop,0
141,3.279202367,NW,ROJ,2014,Mar,MomPop,0
133,3.279202367,NW,ROJ,2014,Apr,MomPop,0
143,3.279202367,NW,ROJ,2014,May,MomPop,0
138,3.279202367,NW,ROJ,2014,Jun,MomPop,0
169,3.279202367,NW,ROJ,2014,Jul,MomPop,0
175,3.279202367,NW,ROJ,2014,Aug,MomPop,0
509,2.625,SW,ROJ,2014,Sep,MomPop,0
470,2.625,SW,ROJ,2014,Oct,MomPop,0
472,2.625,SW,ROJ,2014,Nov,MomPop,0
442,2.625,SW,ROJ,2014,Dec,MomPop,0
484,2.625,SW,ROJ,2014,Jan,MomPop,0
436,2.625,SW,ROJ,2014,Feb,MomPop,0
588,2.625,SW,ROJ,2014,Mar,MomPop,0
414,2.625,SW,ROJ,2014,Apr,MomPop,0
610,2.625,SW,ROJ,2014,May,MomPop,0
569,2.625,SW,ROJ,2014,Jun,MomPop,0
539,2.625,SW,ROJ,2014,Jul,MomPop,0
631,2.625,SW,ROJ,2014,Aug,MomPop,0
549,2.425877971,NE,FCOJ,2014,Sep,MomPop,0
615.4263498,2.425877971,NE,FCOJ,2014,Oct,MomPop,0
532.2594791,2.425877971,NE,FCOJ,2014,Nov,MomPop,0
406,2.64405285,MA,FCOJ,2014,Sep,MomPop,0
597.562612,2.64405285,MA,FCOJ,2014,Oct,MomPop,0
530.7716049,2.64405285,MA,FCOJ,2014,Nov,MomPop,0
626,2.487600616,SE,FCOJ,2014,Sep,MomPop,0
774.4046153,2.487600616,SE,FCOJ,2014,Oct,MomPop,0
610.350848,2.487600616,SE,FCOJ,2014,Nov,MomPop,0
573,2.910872279,MW,FCOJ,2014,Sep,MomPop,0
639.7332076,2.910872279,MW,FCOJ,2014,Oct,MomPop,0
556.3131539,2.910872279,MW,FCOJ,2014,Nov,MomPop,0
574,2.384611116,DS,FCOJ,2014,Sep,MomPop,0
704,2.384611116,DS,FCOJ,2014,Oct,MomPop,0
454,2.384611116,DS,FCOJ,2014,Nov,MomPop,0
651,2.384611116,DS,FCOJ,2014,Dec,MomPop,0
649,2.384611116,DS,FCOJ,2014,Jan,MomPop,0
800,2.384611116,DS,FCOJ,2014,Feb,MomPop,0
554,2.384611116,DS,FCOJ,2014,Mar,MomPop,0
703,2.384611116,DS,FCOJ,2014,Apr,MomPop,0
646,2.384611116,DS,FCOJ,2014,May,MomPop,0
585,2.384611116,DS,FCOJ,2014,Jun,MomPop,0
587,2.384611116,DS,FCOJ,2014,Jul,MomPop,0
758,2.384611116,DS,FCOJ,2014,Aug,MomPop,0
238,2.62456642,NW,FCOJ,2014,Sep,MomPop,0
243,2.62456642,NW,FCOJ,2014,Oct,MomPop,0
264,2.62456642,NW,FCOJ,2014,Nov,MomPop,0
202,2.62456642,NW,FCOJ,2014,Dec,MomPop,0
282,2.62456642,NW,FCOJ,2014,Jan,MomPop,0
279,2.62456642,NW,FCOJ,2014,Feb,MomPop,0
221,2.62456642,NW,FCOJ,2014,Mar,MomPop,0
261,2.62456642,NW,FCOJ,2014,Apr,MomPop,0
295,2.62456642,NW,FCOJ,2014,May,MomPop,0
302,2.62456642,NW,FCOJ,2014,Jun,MomPop,0
230,2.62456642,NW,FCOJ,2014,Jul,MomPop,0
293,2.62456642,NW,FCOJ,2014,Aug,MomPop,0
421,2.681380791,SW,FCOJ,2014,Sep,MomPop,0
394,2.681380791,SW,FCOJ,2014,Oct,MomPop,0
409,2.681380791,SW,FCOJ,2014,Nov,MomPop,0
383,2.681380791,SW,FCOJ,2014,Dec,MomPop,0
356,2.681380791,SW,FCOJ,2014,Jan,MomPop,0
459,2.681380791,SW,FCOJ,2014,Feb,MomPop,0
344,2.681380791,SW,FCOJ,2014,Mar,MomPop,0
442,2.681380791,SW,FCOJ,2014,Apr,MomPop,0
411,2.681380791,SW,FCOJ,2014,May,MomPop,0
360,2.681380791,SW,FCOJ,2014,Jun,MomPop,0
395,2.681380791,SW,FCOJ,2014,Jul,MomPop,0
391,2.681380791,SW,FCOJ,2014,Aug,MomPop,0
3588,1,NE,ORA,2015p1,Sep,NotGrapefruit,0
1832,1.272727273,NE,ORA,2015p1,Oct,NotGrapefruit,0
1181,1.545454545,NE,ORA,2015p1,Nov,NotGrapefruit,0
941,1.818181818,NE,ORA,2015p1,Dec,NotGrapefruit,0
719,2.090909091,NE,ORA,2015p1,Jan,NotGrapefruit,0
685,2.363636364,NE,ORA,2015p1,Feb,NotGrapefruit,0
435,2.636363636,NE,ORA,2015p1,Mar,NotGrapefruit,0
336,2.909090909,NE,ORA,2015p1,Apr,NotGrapefruit,0
303,3.181818182,NE,ORA,2015p1,May,NotGrapefruit,0
232,3.454545455,NE,ORA,2015p1,Jun,NotGrapefruit,0
245,3.727272727,NE,ORA,2015p1,Jul,NotGrapefruit,0
188,4,NE,ORA,2015p1,Aug,NotGrapefruit,0
6265,1,MA,ORA,2015p1,Sep,NotGrapefruit,0
3667,1.272727273,MA,ORA,2015p1,Oct,NotGrapefruit,0
3147,1.545454545,MA,ORA,2015p1,Nov,NotGrapefruit,0
1994,1.818181818,MA,ORA,2015p1,Dec,NotGrapefruit,0
1309,2.090909091,MA,ORA,2015p1,Jan,NotGrapefruit,0
1166,2.363636364,MA,ORA,2015p1,Feb,NotGrapefruit,0
673,2.636363636,MA,ORA,2015p1,Mar,NotGrapefruit,0
744,2.909090909,MA,ORA,2015p1,Apr,NotGrapefruit,0
595,3.181818182,MA,ORA,2015p1,May,NotGrapefruit,0
507,3.454545455,MA,ORA,2015p1,Jun,NotGrapefruit,0
413,3.727272727,MA,ORA,2015p1,Jul,NotGrapefruit,0
303,4,MA,ORA,2015p1,Aug,NotGrapefruit,0
3904,1,SE,ORA,2015p1,Sep,NotGrapefruit,0
2581,1.272727273,SE,ORA,2015p1,Oct,NotGrapefruit,0
1453,1.545454545,SE,ORA,2015p1,Nov,NotGrapefruit,0
1213,1.818181818,SE,ORA,2015p1,Dec,NotGrapefruit,0
846,2.090909091,SE,ORA,2015p1,Jan,NotGrapefruit,0
538,2.363636364,SE,ORA,2015p1,Feb,NotGrapefruit,0
399,2.636363636,SE,ORA,2015p1,Mar,NotGrapefruit,0
367,2.909090909,SE,ORA,2015p1,Apr,NotGrapefruit,0
323,3.181818182,SE,ORA,2015p1,May,NotGrapefruit,0
274,3.454545455,SE,ORA,2015p1,Jun,NotGrapefruit,0
216,3.727272727,SE,ORA,2015p1,Jul,NotGrapefruit,0
201,4,SE,ORA,2015p1,Aug,NotGrapefruit,0
5124,1,MW,ORA,2015p1,Sep,NotGrapefruit,0
4110,1.272727273,MW,ORA,2015p1,Oct,NotGrapefruit,0
2386,1.545454545,MW,ORA,2015p1,Nov,NotGrapefruit,0
1918,1.818181818,MW,ORA,2015p1,Dec,NotGrapefruit,0
1027,2.090909091,MW,ORA,2015p1,Jan,NotGrapefruit,0
900,2.363636364,MW,ORA,2015p1,Feb,NotGrapefruit,0
861,2.636363636,MW,ORA,2015p1,Mar,NotGrapefruit,0
689,2.909090909,MW,ORA,2015p1,Apr,NotGrapefruit,0
602,3.181818182,MW,ORA,2015p1,May,NotGrapefruit,0
499,3.454545455,MW,ORA,2015p1,Jun,NotGrapefruit,0
396,3.727272727,MW,ORA,2015p1,Jul,NotGrapefruit,0
293,4,MW,ORA,2015p1,Aug,NotGrapefruit,0
3164,1,DS,ORA,2015p1,Sep,NotGrapefruit,0
2133,1.272727273,DS,ORA,2015p1,Oct,NotGrapefruit,0
1536,1.545454545,DS,ORA,2015p1,Nov,NotGrapefruit,0
1112,1.818181818,DS,ORA,2015p1,Dec,NotGrapefruit,0
575,2.090909091,DS,ORA,2015p1,Jan,NotGrapefruit,0
509,2.363636364,DS,ORA,2015p1,Feb,NotGrapefruit,0
417,2.636363636,DS,ORA,2015p1,Mar,NotGrapefruit,0
356,2.909090909,DS,ORA,2015p1,Apr,NotGrapefruit,0
312,3.181818182,DS,ORA,2015p1,May,NotGrapefruit,0
254,3.454545455,DS,ORA,2015p1,Jun,NotGrapefruit,0
216,3.727272727,DS,ORA,2015p1,Jul,NotGrapefruit,0
180,4,DS,ORA,2015p1,Aug,NotGrapefruit,0
1512,1,NW,ORA,2015p1,Sep,NotGrapefruit,0
1158,1.272727273,NW,ORA,2015p1,Oct,NotGrapefruit,0
639,1.545454545,NW,ORA,2015p1,Nov,NotGrapefruit,0
541,1.818181818,NW,ORA,2015p1,Dec,NotGrapefruit,0
464,2.090909091,NW,ORA,2015p1,Jan,NotGrapefruit,0
330,2.363636364,NW,ORA,2015p1,Feb,NotGrapefruit,0
259,2.636363636,NW,ORA,2015p1,Mar,NotGrapefruit,0
216,2.909090909,NW,ORA,2015p1,Apr,NotGrapefruit,0
188,3.181818182,NW,ORA,2015p1,May,NotGrapefruit,0
152,3.454545455,NW,ORA,2015p1,Jun,NotGrapefruit,0
129,3.727272727,NW,ORA,2015p1,Jul,NotGrapefruit,0
117,4,NW,ORA,2015p1,Aug,NotGrapefruit,0
2277,1,SW,ORA,2015p1,Sep,NotGrapefruit,0
1510,1.272727273,SW,ORA,2015p1,Oct,NotGrapefruit,0
1302,1.545454545,SW,ORA,2015p1,Nov,NotGrapefruit,0
760,1.818181818,SW,ORA,2015p1,Dec,NotGrapefruit,0
489,2.090909091,SW,ORA,2015p1,Jan,NotGrapefruit,0
370,2.363636364,SW,ORA,2015p1,Feb,NotGrapefruit,0
355,2.636363636,SW,ORA,2015p1,Mar,NotGrapefruit,0
362,2.909090909,SW,ORA,2015p1,Apr,NotGrapefruit,0
293,3.181818182,SW,ORA,2015p1,May,NotGrapefruit,0
212,3.454545455,SW,ORA,2015p1,Jun,NotGrapefruit,0
169,3.727272727,SW,ORA,2015p1,Jul,NotGrapefruit,0
165,4,SW,ORA,2015p1,Aug,NotGrapefruit,0
1152,2.090909091,NE,POJ,2015p1,Jan,NotGrapefruit,0
873,2.363636364,NE,POJ,2015p1,Feb,NotGrapefruit,0
692,2.636363636,NE,POJ,2015p1,Mar,NotGrapefruit,0
611,2.909090909,NE,POJ,2015p1,Apr,NotGrapefruit,0
521,3.181818182,NE,POJ,2015p1,May,NotGrapefruit,0
376,3.454545455,NE,POJ,2015p1,Jun,NotGrapefruit,0
338,3.727272727,NE,POJ,2015p1,Jul,NotGrapefruit,0
339,4,NE,POJ,2015p1,Aug,NotGrapefruit,0
2651,2.090909091,MA,POJ,2015p1,Jan,NotGrapefruit,0
1951,2.363636364,MA,POJ,2015p1,Feb,NotGrapefruit,0
1460,2.636363636,MA,POJ,2015p1,Mar,NotGrapefruit,0
1504,2.909090909,MA,POJ,2015p1,Apr,NotGrapefruit,0
1099,3.181818182,MA,POJ,2015p1,May,NotGrapefruit,0
1001,3.454545455,MA,POJ,2015p1,Jun,NotGrapefruit,0
797,3.727272727,MA,POJ,2015p1,Jul,NotGrapefruit,0
704,4,MA,POJ,2015p1,Aug,NotGrapefruit,0
1170,2.090909091,SE,POJ,2015p1,Jan,NotGrapefruit,0
742,2.363636364,SE,POJ,2015p1,Feb,NotGrapefruit,0
725,2.636363636,SE,POJ,2015p1,Mar,NotGrapefruit,0
542,2.909090909,SE,POJ,2015p1,Apr,NotGrapefruit,0
434,3.181818182,SE,POJ,2015p1,May,NotGrapefruit,0
412,3.454545455,SE,POJ,2015p1,Jun,NotGrapefruit,0
332,3.727272727,SE,POJ,2015p1,Jul,NotGrapefruit,0
323,4,SE,POJ,2015p1,Aug,NotGrapefruit,0
1593.934968,2.090909091,MW,POJ,2015p1,Jan,NotGrapefruit,0
1185.036869,2.363636364,MW,POJ,2015p1,Feb,NotGrapefruit,0
910.4818466,2.636363636,MW,POJ,2015p1,Mar,NotGrapefruit,0
765.4164193,2.909090909,MW,POJ,2015p1,Apr,NotGrapefruit,0
575.141051,3.181818182,MW,POJ,2015p1,May,NotGrapefruit,0
537.5557754,3.454545455,MW,POJ,2015p1,Jun,NotGrapefruit,0
472.0322978,3.727272727,MW,POJ,2015p1,Jul,NotGrapefruit,0
405.1703169,4,MW,POJ,2015p1,Aug,NotGrapefruit,0
759.2291856,2.090909091,DS,ROJ,2015p1,Jan,NotGrapefruit,0
598.0529674,2.363636364,DS,ROJ,2015p1,Feb,NotGrapefruit,0
540.2530615,2.636363636,DS,ROJ,2015p1,Mar,NotGrapefruit,0
350.8750187,2.909090909,DS,ROJ,2015p1,Apr,NotGrapefruit,0
309.6690204,3.181818182,DS,ROJ,2015p1,May,NotGrapefruit,0
257.2353464,3.454545455,DS,ROJ,2015p1,Jun,NotGrapefruit,0
212.7762971,3.727272727,DS,ROJ,2015p1,Jul,NotGrapefruit,0
193.098379,4,DS,ROJ,2015p1,Aug,NotGrapefruit,0
401.0158429,2.090909091,NW,ROJ,2015p1,Jan,NotGrapefruit,0
350.0975645,2.363636364,NW,ROJ,2015p1,Feb,NotGrapefruit,0
269.9584174,2.636363636,NW,ROJ,2015p1,Mar,NotGrapefruit,0
204.692294,2.909090909,NW,ROJ,2015p1,Apr,NotGrapefruit,0
186.8543197,3.181818182,NW,ROJ,2015p1,May,NotGrapefruit,0
154.1671549,3.454545455,NW,ROJ,2015p1,Jun,NotGrapefruit,0
132.4408368,3.727272727,NW,ROJ,2015p1,Jul,NotGrapefruit,0
111.1901993,4,NW,ROJ,2015p1,Aug,NotGrapefruit,0
901.6498078,2.090909091,SW,ROJ,2015p1,Jan,NotGrapefruit,0
583.016048,2.363636364,SW,ROJ,2015p1,Feb,NotGrapefruit,0
548.9499708,2.636363636,SW,ROJ,2015p1,Mar,NotGrapefruit,0
460.1179055,2.909090909,SW,ROJ,2015p1,Apr,NotGrapefruit,0
332.4337187,3.181818182,SW,ROJ,2015p1,May,NotGrapefruit,0
320.1623151,3.454545455,SW,ROJ,2015p1,Jun,NotGrapefruit,0
217.6075516,3.727272727,SW,ROJ,2015p1,Jul,NotGrapefruit,0
223.3778098,4,SW,ROJ,2015p1,Aug,NotGrapefruit,0
834.2291856,2.090909091,DS,FCOJ,2015p1,Jan,NotGrapefruit,0
787.0529674,2.363636364,DS,FCOJ,2015p1,Feb,NotGrapefruit,0
489.2530615,2.636363636,DS,FCOJ,2015p1,Mar,NotGrapefruit,0
340.8750187,2.909090909,DS,FCOJ,2015p1,Apr,NotGrapefruit,0
360.6690204,3.181818182,DS,FCOJ,2015p1,May,NotGrapefruit,0
309.2353464,3.454545455,DS,FCOJ,2015p1,Jun,NotGrapefruit,0
186.7762971,3.727272727,DS,FCOJ,2015p1,Jul,NotGrapefruit,0
196.098379,4,DS,FCOJ,2015p1,Aug,NotGrapefruit,0
488.0158429,2.090909091,NW,FCOJ,2015p1,Jan,NotGrapefruit,0
347.0975645,2.363636364,NW,FCOJ,2015p1,Feb,NotGrapefruit,0
241.9584174,2.636363636,NW,FCOJ,2015p1,Mar,NotGrapefruit,0
215.692294,2.909090909,NW,FCOJ,2015p1,Apr,NotGrapefruit,0
181.8543197,3.181818182,NW,FCOJ,2015p1,May,NotGrapefruit,0
161.8251671,3.454545455,NW,FCOJ,2015p1,Jun,NotGrapefruit,0
127.4408368,3.727272727,NW,FCOJ,2015p1,Jul,NotGrapefruit,0
109.1901993,4,NW,FCOJ,2015p1,Aug,NotGrapefruit,0
642.6498078,2.090909091,SW,FCOJ,2015p1,Jan,NotGrapefruit,0
617.016048,2.363636364,SW,FCOJ,2015p1,Feb,NotGrapefruit,0
443.9499708,2.636363636,SW,FCOJ,2015p1,Mar,NotGrapefruit,0
431.1179055,2.909090909,SW,FCOJ,2015p1,Apr,NotGrapefruit,0
269.4337187,3.181818182,SW,FCOJ,2015p1,May,NotGrapefruit,0
222.1623151,3.454545455,SW,FCOJ,2015p1,Jun,NotGrapefruit,0
214.6075516,3.727272727,SW,FCOJ,2015p1,Jul,NotGrapefruit,0
179.3778098,4,SW,FCOJ,2015p1,Aug,NotGrapefruit,0
0,4,DS,ORA,2015p2,Sep,NotGrapefruit,0
0,3.727272727,DS,ORA,2015p2,Oct,NotGrapefruit,0
0,3.454545455,DS,ORA,2015p2,Nov,NotGrapefruit,0
0,3.181818182,DS,ORA,2015p2,Dec,NotGrapefruit,0
0,2.909090909,DS,ORA,2015p2,Jan,NotGrapefruit,0
0,2.636363636,DS,ORA,2015p2,Feb,NotGrapefruit,0
0,2.363636364,DS,ORA,2015p2,Mar,NotGrapefruit,0
0,2.090909091,DS,ORA,2015p2,Apr,NotGrapefruit,0
0,1.818181818,DS,ORA,2015p2,May,NotGrapefruit,0
0,1.545454545,DS,ORA,2015p2,Jun,NotGrapefruit,0
0,1.272727273,DS,ORA,2015p2,Jul,NotGrapefruit,0
0,1,DS,ORA,2015p2,Aug,NotGrapefruit,0
0,4,NW,ORA,2015p2,Sep,NotGrapefruit,0
0,3.727272727,NW,ORA,2015p2,Oct,NotGrapefruit,0
0,3.454545455,NW,ORA,2015p2,Nov,NotGrapefruit,0
0,3.181818182,NW,ORA,2015p2,Dec,NotGrapefruit,0
0,2.909090909,NW,ORA,2015p2,Jan,NotGrapefruit,0
0,2.636363636,NW,ORA,2015p2,Feb,NotGrapefruit,0
0,2.363636364,NW,ORA,2015p2,Mar,NotGrapefruit,0
0,2.090909091,NW,ORA,2015p2,Apr,NotGrapefruit,0
0,1.818181818,NW,ORA,2015p2,May,NotGrapefruit,0
0,1.545454545,NW,ORA,2015p2,Jun,NotGrapefruit,0
0,1.272727273,NW,ORA,2015p2,Jul,NotGrapefruit,0
0,1,NW,ORA,2015p2,Aug,NotGrapefruit,0
0,4,SW,ORA,2015p2,Sep,NotGrapefruit,0
0,3.727272727,SW,ORA,2015p2,Oct,NotGrapefruit,0
0,3.454545455,SW,ORA,2015p2,Nov,NotGrapefruit,0
0,3.181818182,SW,ORA,2015p2,Dec,NotGrapefruit,0
0,2.909090909,SW,ORA,2015p2,Jan,NotGrapefruit,0
0,2.636363636,SW,ORA,2015p2,Feb,NotGrapefruit,0
0,2.363636364,SW,ORA,2015p2,Mar,NotGrapefruit,0
0,2.090909091,SW,ORA,2015p2,Apr,NotGrapefruit,0
0,1.818181818,SW,ORA,2015p2,May,NotGrapefruit,0
0,1.545454545,SW,ORA,2015p2,Jun,NotGrapefruit,0
0,1.272727273,SW,ORA,2015p2,Jul,NotGrapefruit,0
0,1,SW,ORA,2015p2,Aug,NotGrapefruit,0
313,3.727272727,NE,POJ,2015p2,Oct,NotGrapefruit,0
332,3.454545455,NE,POJ,2015p2,Nov,NotGrapefruit,0
428,3.181818182,NE,POJ,2015p2,Dec,NotGrapefruit,0
564,2.909090909,NE,POJ,2015p2,Jan,NotGrapefruit,0
690,2.636363636,NE,POJ,2015p2,Feb,NotGrapefruit,0
874,2.363636364,NE,POJ,2015p2,Mar,NotGrapefruit,0
1238,2.090909091,NE,POJ,2015p2,Apr,NotGrapefruit,0
1751,1.818181818,NE,POJ,2015p2,May,NotGrapefruit,0
613,3.727272727,MA,POJ,2015p2,Oct,NotGrapefruit,0
866,3.454545455,MA,POJ,2015p2,Nov,NotGrapefruit,0
990,3.181818182,MA,POJ,2015p2,Dec,NotGrapefruit,0
1296,2.909090909,MA,POJ,2015p2,Jan,NotGrapefruit,0
1537,2.636363636,MA,POJ,2015p2,Feb,NotGrapefruit,0
1845,2.363636364,MA,POJ,2015p2,Mar,NotGrapefruit,0
3067,2.090909091,MA,POJ,2015p2,Apr,NotGrapefruit,0
3678,1.818181818,MA,POJ,2015p2,May,NotGrapefruit,0
356,3.727272727,SE,POJ,2015p2,Oct,NotGrapefruit,0
412,3.454545455,SE,POJ,2015p2,Nov,NotGrapefruit,0
530,3.181818182,SE,POJ,2015p2,Dec,NotGrapefruit,0
586,2.909090909,SE,POJ,2015p2,Jan,NotGrapefruit,0
592,2.636363636,SE,POJ,2015p2,Feb,NotGrapefruit,0
912,2.363636364,SE,POJ,2015p2,Mar,NotGrapefruit,0
1089,2.090909091,SE,POJ,2015p2,Apr,NotGrapefruit,0
1421,1.818181818,SE,POJ,2015p2,May,NotGrapefruit,0
451,3.727272727,MW,POJ,2015p2,Oct,NotGrapefruit,0
638,3.454545455,MW,POJ,2015p2,Nov,NotGrapefruit,0
654,3.181818182,MW,POJ,2015p2,Dec,NotGrapefruit,0
886,2.909090909,MW,POJ,2015p2,Jan,NotGrapefruit,0
1030,2.636363636,MW,POJ,2015p2,Feb,NotGrapefruit,0
1268,2.363636364,MW,POJ,2015p2,Mar,NotGrapefruit,0
